boat_id,year,lon,lat,value
Boat6,2017,-138.5,6.5,79.19513831236755
Boat6,2017,-138.5,7.5,0
Boat6,2017,-137.5,-5.5,42.110718722408436
Boat6,2017,-137.5,-4.5,169.7492980364555
Boat6,2017,-137.5,-3.5,0
Boat6,2017,-137.5,-2.5,0
Boat6,2017,-137.5,-1.5,75.57623508515714
Boat6,2017,-137.5,-0.5,19.58978229278528
Boat6,2017,-137.5,0.5,88.70003127810354
Boat6,2017,-137.5,1.5,56.417038055800774
Boat6,2017,-137.5,2.5,55.02198315854932
Boat6,2017,-137.5,3.5,0
Boat6,2017,-137.5,4.5,0
Boat6,2017,-137.5,5.5,0
Boat6,2017,-137.5,6.5,0
Boat6,2017,-136.5,-4.5,8.978896587991565
Boat6,2017,-136.5,-3.5,0
Boat6,2017,-136.5,-2.5,40.62261633637526
Boat6,2017,-136.5,-1.5,64.35697196075351
Boat6,2017,-136.5,-0.5,97.78652737321151
Boat6,2017,-136.5,0.5,84.56986988989608
Boat6,2017,-136.5,1.5,146.5944575856191
Boat6,2017,-136.5,2.5,0
Boat6,2017,-136.5,3.5,0
Boat6,2017,-136.5,4.5,39.291244780880966
Boat6,2017,-135.5,-4.5,0
Boat6,2017,-135.5,-3.5,84.5140495947144
Boat6,2017,-135.5,-2.5,0
Boat6,2017,-135.5,-1.5,70.81424515124849
Boat6,2017,-135.5,-0.5,54.46748472011765
Boat6,2017,-135.5,0.5,0
Boat6,2017,-135.5,1.5,0
Boat6,2017,-135.5,2.5,135.33257496628426
Boat6,2017,-135.5,3.5,0
Boat6,2017,-135.5,8.5,0
Boat6,2017,-135.5,10.5,122.68592853182645
Boat6,2017,-134.5,-8.5,0
Boat6,2017,-134.5,-4.5,0
Boat6,2017,-134.5,-3.5,0
Boat6,2017,-134.5,-2.5,66.12531984000557
Boat6,2017,-134.5,-1.5,0
Boat6,2017,-134.5,-0.5,0
Boat6,2017,-134.5,0.5,43.2633429732867
Boat6,2017,-134.5,1.5,0
Boat6,2017,-134.5,2.5,0
Boat6,2017,-134.5,3.5,0
Boat6,2017,-134.5,5.5,0
Boat6,2017,-134.5,6.5,20.937788196478856
Boat6,2017,-134.5,8.5,0
Boat6,2017,-134.5,9.5,109.78206131261226
Boat6,2017,-134.5,10.5,0
Boat6,2017,-133.5,-6.5,0
Boat6,2017,-133.5,-5.5,68.32680969253802
Boat6,2017,-133.5,-4.5,0
Boat6,2017,-133.5,-3.5,0
Boat6,2017,-133.5,-2.5,0
Boat6,2017,-133.5,-1.5,0
Boat6,2017,-133.5,-0.5,17.78965679697621
Boat6,2017,-133.5,0.5,0
Boat6,2017,-133.5,1.5,28.058832545458845
Boat6,2017,-133.5,2.5,107.81777099633429
Boat6,2017,-133.5,3.5,0
Boat6,2017,-133.5,4.5,0
Boat6,2017,-133.5,5.5,61.33236744998206
Boat6,2017,-133.5,10.5,0
Boat6,2017,-132.5,-6.5,0
Boat6,2017,-132.5,-5.5,115.64963657381607
Boat6,2017,-132.5,-4.5,0
Boat6,2017,-132.5,-3.5,65.32929271727247
Boat6,2017,-132.5,-2.5,120.9077055141597
Boat6,2017,-132.5,-1.5,0
Boat6,2017,-132.5,-0.5,0
Boat6,2017,-132.5,0.5,51.74751866744951
Boat6,2017,-132.5,1.5,0
Boat6,2017,-132.5,2.5,53.86856724872473
Boat6,2017,-132.5,3.5,0
Boat6,2017,-132.5,4.5,0
Boat6,2017,-132.5,5.5,0
Boat6,2017,-132.5,8.5,0
Boat6,2017,-132.5,10.5,111.50900045369269
Boat6,2017,-131.5,-4.5,136.98962048838283
Boat6,2017,-131.5,-3.5,0
Boat6,2017,-131.5,-2.5,30.62231364088609
Boat6,2017,-131.5,-1.5,0
Boat6,2017,-131.5,-0.5,0
Boat6,2017,-131.5,0.5,79.1707856542662
Boat6,2017,-131.5,1.5,0
Boat6,2017,-131.5,2.5,0
Boat6,2017,-131.5,3.5,70.38461365214309
Boat6,2017,-131.5,4.5,66.7227358829016
Boat6,2017,-131.5,5.5,27.75883449719044
Boat6,2017,-131.5,6.5,37.25765149058787
Boat6,2017,-131.5,8.5,0
Boat6,2017,-130.5,-7.5,0
Boat6,2017,-130.5,-4.5,7.203947275311023
Boat6,2017,-130.5,-3.5,78.67680749726128
Boat6,2017,-130.5,-2.5,0
Boat6,2017,-130.5,-1.5,70.24845920016274
Boat6,2017,-130.5,-0.5,0
Boat6,2017,-130.5,0.5,0
Boat6,2017,-130.5,1.5,0
Boat6,2017,-130.5,2.5,0
Boat6,2017,-130.5,3.5,0
Boat6,2017,-130.5,4.5,0
Boat6,2017,-130.5,5.5,0
Boat6,2017,-130.5,6.5,161.6659432457116
Boat6,2017,-129.5,-6.5,123.89232336668441
Boat6,2017,-129.5,-4.5,26.394694897665687
Boat6,2017,-129.5,-3.5,147.84676592326196
Boat6,2017,-129.5,-2.5,0
Boat6,2017,-129.5,-1.5,181.41272834644107
Boat6,2017,-129.5,-0.5,0
Boat6,2017,-129.5,0.5,32.378944036207294
Boat6,2017,-129.5,1.5,99.41244343602008
Boat6,2017,-129.5,2.5,0
Boat6,2017,-129.5,3.5,0
Boat6,2017,-129.5,4.5,183.4908032817773
Boat6,2017,-129.5,5.5,0
Boat6,2017,-129.5,6.5,0
Boat6,2017,-129.5,7.5,0
Boat6,2017,-128.5,-6.5,0
Boat6,2017,-128.5,-4.5,70.94526236774837
Boat6,2017,-128.5,-3.5,130.1168150362885
Boat6,2017,-128.5,-2.5,157.74141364337646
Boat6,2017,-128.5,-1.5,0
Boat6,2017,-128.5,-0.5,0
Boat6,2017,-128.5,0.5,0
Boat6,2017,-128.5,1.5,3.590724431373874
Boat6,2017,-128.5,2.5,0
Boat6,2017,-128.5,3.5,0
Boat6,2017,-128.5,5.5,144.77538723634285
Boat6,2017,-128.5,6.5,0
Boat6,2017,-128.5,10.5,0
Boat6,2017,-127.5,-7.5,0
Boat6,2017,-127.5,-4.5,13.821243985217722
Boat6,2017,-127.5,-3.5,0
Boat6,2017,-127.5,-2.5,178.01546625418453
Boat6,2017,-127.5,-1.5,11.605510527073319
Boat6,2017,-127.5,-0.5,0
Boat6,2017,-127.5,0.5,0
Boat6,2017,-127.5,1.5,0
Boat6,2017,-127.5,2.5,0
Boat6,2017,-127.5,3.5,12.089870782858867
Boat6,2017,-127.5,4.5,0
Boat6,2017,-127.5,5.5,0
Boat6,2017,-127.5,6.5,169.91771726254464
Boat6,2017,-126.5,-7.5,232.45965190654928
Boat6,2017,-126.5,-3.5,0
Boat6,2017,-126.5,-2.5,0
Boat6,2017,-126.5,-1.5,0
Boat6,2017,-126.5,-0.5,0
Boat6,2017,-126.5,0.5,61.95270446248043
Boat6,2017,-126.5,1.5,165.90902590141522
Boat6,2017,-126.5,2.5,0
Boat6,2017,-126.5,3.5,0
Boat6,2017,-126.5,4.5,86.1193705626585
Boat6,2017,-126.5,5.5,77.35060712429116
Boat6,2017,-126.5,6.5,46.80446355862408
Boat6,2017,-125.5,-4.5,73.75824892024062
Boat6,2017,-125.5,-3.5,0
Boat6,2017,-125.5,-2.5,0
Boat6,2017,-125.5,-1.5,46.628512896854296
Boat6,2017,-125.5,-0.5,0
Boat6,2017,-125.5,0.5,44.90245575121709
Boat6,2017,-125.5,1.5,0
Boat6,2017,-125.5,2.5,0
Boat6,2017,-125.5,3.5,0
Boat6,2017,-125.5,4.5,31.301175801679175
Boat6,2017,-125.5,5.5,4.59458621074421
Boat6,2017,-125.5,6.5,0
Boat6,2017,-125.5,7.5,0
Boat6,2017,-125.5,10.5,64.90963371759835
Boat6,2017,-124.5,-5.5,97.60935975034242
Boat6,2017,-124.5,-3.5,0
Boat6,2017,-124.5,-2.5,93.4379025526717
Boat6,2017,-124.5,-1.5,0
Boat6,2017,-124.5,-0.5,43.364707126412604
Boat6,2017,-124.5,0.5,0
Boat6,2017,-124.5,1.5,0
Boat6,2017,-124.5,2.5,165.61200324919045
Boat6,2017,-124.5,3.5,0
Boat6,2017,-124.5,4.5,0
Boat6,2017,-124.5,5.5,0
Boat6,2017,-124.5,6.5,5.365587063693052
Boat6,2017,-124.5,8.5,50.76696481025949
Boat6,2017,-124.5,9.5,62.0087104193599
Boat6,2017,-124.5,10.5,0
Boat6,2017,-124.5,14.5,0
Boat6,2017,-123.5,-8.5,106.6481597461514
Boat6,2017,-123.5,-6.5,2.272413344680109
Boat6,2017,-123.5,-5.5,0
Boat6,2017,-123.5,-3.5,0
Boat6,2017,-123.5,-2.5,0
Boat6,2017,-123.5,-1.5,0
Boat6,2017,-123.5,-0.5,164.55080630803943
Boat6,2017,-123.5,0.5,0
Boat6,2017,-123.5,1.5,0
Boat6,2017,-123.5,2.5,0
Boat6,2017,-123.5,3.5,0
Boat6,2017,-123.5,4.5,2.0885829813195156
Boat6,2017,-123.5,5.5,2.245006200687574
Boat6,2017,-123.5,6.5,11.884824682645984
Boat6,2017,-123.5,7.5,70.52625522269565
Boat6,2017,-123.5,10.5,125.84760420968163
Boat6,2017,-122.5,-6.5,0
Boat6,2017,-122.5,-5.5,39.393563825113276
Boat6,2017,-122.5,-4.5,0
Boat6,2017,-122.5,-3.5,0
Boat6,2017,-122.5,-2.5,0
Boat6,2017,-122.5,-1.5,42.00326567097128
Boat6,2017,-122.5,-0.5,0
Boat6,2017,-122.5,0.5,0
Boat6,2017,-122.5,1.5,112.56836885752304
Boat6,2017,-122.5,2.5,26.717284324118136
Boat6,2017,-122.5,3.5,0
Boat6,2017,-122.5,4.5,94.21164471202174
Boat6,2017,-122.5,5.5,18.698305698894753
Boat6,2017,-122.5,6.5,0
Boat6,2017,-122.5,13.5,0
Boat6,2017,-121.5,-6.5,21.822596915242038
Boat6,2017,-121.5,-4.5,99.63001381126598
Boat6,2017,-121.5,-3.5,21.0777398306723
Boat6,2017,-121.5,-2.5,211.49412459705502
Boat6,2017,-121.5,-1.5,0
Boat6,2017,-121.5,-0.5,0
Boat6,2017,-121.5,0.5,0
Boat6,2017,-121.5,1.5,182.9426999329001
Boat6,2017,-121.5,2.5,0
Boat6,2017,-121.5,3.5,65.0340515237053
Boat6,2017,-121.5,4.5,0
Boat6,2017,-121.5,5.5,0
Boat6,2017,-121.5,6.5,0
Boat6,2017,-121.5,9.5,0
Boat6,2017,-120.5,-8.5,32.97545249995733
Boat6,2017,-120.5,-7.5,0
Boat6,2017,-120.5,-5.5,46.84308609990106
Boat6,2017,-120.5,-4.5,39.052776466182024
Boat6,2017,-120.5,-3.5,45.85307074874852
Boat6,2017,-120.5,-2.5,0
Boat6,2017,-120.5,-1.5,19.584788561098495
Boat6,2017,-120.5,-0.5,31.95226897117288
Boat6,2017,-120.5,0.5,0
Boat6,2017,-120.5,1.5,0
Boat6,2017,-120.5,2.5,0
Boat6,2017,-120.5,3.5,0
Boat6,2017,-120.5,4.5,0
Boat6,2017,-120.5,5.5,0
Boat6,2017,-120.5,6.5,0
Boat6,2017,-120.5,8.5,101.30208977178286
Boat6,2017,-120.5,13.5,94.70238496265286
Boat6,2017,-119.5,-9.5,43.93040141438137
Boat6,2017,-119.5,-7.5,0
Boat6,2017,-119.5,-5.5,71.61635126393439
Boat6,2017,-119.5,-4.5,5.0685655412337045
Boat6,2017,-119.5,-3.5,19.476001288106545
Boat6,2017,-119.5,-2.5,0
Boat6,2017,-119.5,-1.5,0
Boat6,2017,-119.5,-0.5,0
Boat6,2017,-119.5,0.5,108.88022913501297
Boat6,2017,-119.5,1.5,0
Boat6,2017,-119.5,2.5,0
Boat6,2017,-119.5,3.5,0
Boat6,2017,-119.5,4.5,72.8327909801206
Boat6,2017,-119.5,5.5,0
Boat6,2017,-119.5,6.5,120.81813702111141
Boat6,2017,-119.5,12.5,0
Boat6,2017,-119.5,13.5,113.85432607523975
Boat6,2017,-118.5,-10.5,124.83071243359709
Boat6,2017,-118.5,-9.5,0
Boat6,2017,-118.5,-6.5,0
Boat6,2017,-118.5,-5.5,0
Boat6,2017,-118.5,-3.5,51.92518266195233
Boat6,2017,-118.5,-2.5,0
Boat6,2017,-118.5,-1.5,0
Boat6,2017,-118.5,-0.5,118.41388823282533
Boat6,2017,-118.5,0.5,0
Boat6,2017,-118.5,1.5,133.57426931855915
Boat6,2017,-118.5,2.5,0
Boat6,2017,-118.5,3.5,0
Boat6,2017,-118.5,4.5,0
Boat6,2017,-118.5,5.5,10.638862755219094
Boat6,2017,-118.5,6.5,0
Boat6,2017,-118.5,7.5,0
Boat6,2017,-118.5,8.5,26.569709074315423
Boat6,2017,-118.5,17.5,0
Boat6,2017,-117.5,-11.5,0
Boat6,2017,-117.5,-8.5,0
Boat6,2017,-117.5,-7.5,0
Boat6,2017,-117.5,-6.5,47.221046936504045
Boat6,2017,-117.5,-5.5,0
Boat6,2017,-117.5,-4.5,151.57772125787247
Boat6,2017,-117.5,-3.5,0
Boat6,2017,-117.5,-2.5,0
Boat6,2017,-117.5,-1.5,31.484681817413218
Boat6,2017,-117.5,-0.5,0
Boat6,2017,-117.5,0.5,0
Boat6,2017,-117.5,1.5,58.725502321614584
Boat6,2017,-117.5,2.5,114.6328582475918
Boat6,2017,-117.5,3.5,148.29835827992522
Boat6,2017,-117.5,4.5,0
Boat6,2017,-117.5,5.5,0
Boat6,2017,-117.5,6.5,0
Boat6,2017,-117.5,7.5,0
Boat6,2017,-117.5,8.5,73.81359255065692
Boat6,2017,-117.5,10.5,0
Boat6,2017,-117.5,16.5,0
Boat6,2017,-117.5,17.5,139.58116080601857
Boat6,2017,-117.5,24.5,11.841680031110762
Boat6,2017,-116.5,-8.5,82.50933243161408
Boat6,2017,-116.5,-7.5,22.104295947050694
Boat6,2017,-116.5,-4.5,0
Boat6,2017,-116.5,-3.5,0
Boat6,2017,-116.5,-2.5,117.27932057115385
Boat6,2017,-116.5,-1.5,0
Boat6,2017,-116.5,-0.5,0
Boat6,2017,-116.5,0.5,8.448593844195356
Boat6,2017,-116.5,1.5,0
Boat6,2017,-116.5,2.5,123.03400073830844
Boat6,2017,-116.5,3.5,0
Boat6,2017,-116.5,4.5,0
Boat6,2017,-116.5,5.5,0
Boat6,2017,-116.5,6.5,10.096427626489934
Boat6,2017,-116.5,7.5,0
Boat6,2017,-116.5,10.5,5.354599842116217
Boat6,2017,-116.5,13.5,220.14676275897492
Boat6,2017,-115.5,-9.5,89.3507349933827
Boat6,2017,-115.5,-8.5,0
Boat6,2017,-115.5,-7.5,0
Boat6,2017,-115.5,-6.5,0
Boat6,2017,-115.5,-5.5,0
Boat6,2017,-115.5,-4.5,131.2450133338661
Boat6,2017,-115.5,-3.5,0
Boat6,2017,-115.5,-2.5,113.01858000381428
Boat6,2017,-115.5,-1.5,0
Boat6,2017,-115.5,-0.5,61.62586292003931
Boat6,2017,-115.5,0.5,210.43793269133445
Boat6,2017,-115.5,1.5,0
Boat6,2017,-115.5,2.5,16.17379196061833
Boat6,2017,-115.5,3.5,0
Boat6,2017,-115.5,4.5,148.71312252909044
Boat6,2017,-115.5,5.5,0
Boat6,2017,-115.5,9.5,104.31502052075155
Boat6,2017,-115.5,13.5,141.32621816894715
Boat6,2017,-114.5,-11.5,28.447586172483636
Boat6,2017,-114.5,-9.5,153.85222800679276
Boat6,2017,-114.5,-8.5,0
Boat6,2017,-114.5,-7.5,0
Boat6,2017,-114.5,-6.5,95.72805632166714
Boat6,2017,-114.5,-5.5,0
Boat6,2017,-114.5,-4.5,130.9968684843373
Boat6,2017,-114.5,-3.5,0
Boat6,2017,-114.5,-2.5,0
Boat6,2017,-114.5,-1.5,80.26447978055646
Boat6,2017,-114.5,-0.5,0
Boat6,2017,-114.5,0.5,132.1637125228824
Boat6,2017,-114.5,1.5,110.27171587868618
Boat6,2017,-114.5,2.5,178.18269876823678
Boat6,2017,-114.5,3.5,65.4091404120721
Boat6,2017,-114.5,4.5,0
Boat6,2017,-114.5,5.5,0
Boat6,2017,-114.5,6.5,43.61172242159944
Boat6,2017,-114.5,7.5,184.693116033305
Boat6,2017,-114.5,10.5,0
Boat6,2017,-114.5,18.5,0
Boat6,2017,-113.5,-16.5,79.50395279779401
Boat6,2017,-113.5,-10.5,0
Boat6,2017,-113.5,-9.5,105.53302844206134
Boat6,2017,-113.5,-6.5,48.363848926081715
Boat6,2017,-113.5,-5.5,19.590204196536444
Boat6,2017,-113.5,-4.5,63.80154560140766
Boat6,2017,-113.5,-3.5,0
Boat6,2017,-113.5,-2.5,0
Boat6,2017,-113.5,-1.5,0
Boat6,2017,-113.5,-0.5,78.51106541692508
Boat6,2017,-113.5,0.5,0
Boat6,2017,-113.5,1.5,0
Boat6,2017,-113.5,2.5,43.26213810989379
Boat6,2017,-113.5,3.5,210.28275044917487
Boat6,2017,-113.5,4.5,91.3140181330693
Boat6,2017,-113.5,5.5,26.53143541959056
Boat6,2017,-113.5,6.5,222.7539797747617
Boat6,2017,-113.5,7.5,163.89127275331214
Boat6,2017,-113.5,23.5,42.49787728580445
Boat6,2017,-113.5,24.5,0
Boat6,2017,-112.5,-13.5,0
Boat6,2017,-112.5,-9.5,0
Boat6,2017,-112.5,-8.5,0
Boat6,2017,-112.5,-5.5,0
Boat6,2017,-112.5,-4.5,92.91555077535747
Boat6,2017,-112.5,-3.5,44.32503222188925
Boat6,2017,-112.5,-2.5,0
Boat6,2017,-112.5,-1.5,16.52922432388824
Boat6,2017,-112.5,-0.5,5.485548939044092
Boat6,2017,-112.5,0.5,0
Boat6,2017,-112.5,1.5,37.80163415839573
Boat6,2017,-112.5,2.5,64.48745913071338
Boat6,2017,-112.5,3.5,166.96031963430858
Boat6,2017,-112.5,4.5,0
Boat6,2017,-112.5,5.5,0
Boat6,2017,-112.5,6.5,21.56604414981934
Boat6,2017,-112.5,7.5,2.705808194244396
Boat6,2017,-112.5,11.5,97.81023254813952
Boat6,2017,-112.5,23.5,7.921169341867973
Boat6,2017,-112.5,24.5,0
Boat6,2017,-111.5,-13.5,155.41435015318729
Boat6,2017,-111.5,-11.5,77.75232457252096
Boat6,2017,-111.5,-9.5,120.58045114568836
Boat6,2017,-111.5,-8.5,0
Boat6,2017,-111.5,-7.5,0
Boat6,2017,-111.5,-5.5,135.28867348000327
Boat6,2017,-111.5,-4.5,0
Boat6,2017,-111.5,-3.5,2.8506279806085453
Boat6,2017,-111.5,-2.5,0
Boat6,2017,-111.5,-1.5,19.35127023907596
Boat6,2017,-111.5,-0.5,0
Boat6,2017,-111.5,0.5,0
Boat6,2017,-111.5,1.5,0
Boat6,2017,-111.5,2.5,0
Boat6,2017,-111.5,3.5,77.63661674708236
Boat6,2017,-111.5,4.5,44.12738109458467
Boat6,2017,-111.5,6.5,78.28290392384989
Boat6,2017,-111.5,8.5,24.191926951951153
Boat6,2017,-111.5,18.5,0
Boat6,2017,-110.5,-11.5,0
Boat6,2017,-110.5,-9.5,0
Boat6,2017,-110.5,-8.5,0
Boat6,2017,-110.5,-7.5,26.071519538120803
Boat6,2017,-110.5,-4.5,63.173271563311204
Boat6,2017,-110.5,-3.5,72.00422078401499
Boat6,2017,-110.5,-2.5,163.62293135692653
Boat6,2017,-110.5,-1.5,0
Boat6,2017,-110.5,-0.5,0.5901828823310389
Boat6,2017,-110.5,0.5,0
Boat6,2017,-110.5,1.5,0
Boat6,2017,-110.5,2.5,0
Boat6,2017,-110.5,3.5,0
Boat6,2017,-110.5,4.5,47.868109957715056
Boat6,2017,-110.5,5.5,128.80819312513546
Boat6,2017,-110.5,6.5,0
Boat6,2017,-110.5,8.5,121.90143731857364
Boat6,2017,-110.5,17.5,0
Boat6,2017,-109.5,-12.5,0
Boat6,2017,-109.5,-11.5,0
Boat6,2017,-109.5,-9.5,78.6563572232485
Boat6,2017,-109.5,-8.5,0
Boat6,2017,-109.5,-7.5,118.5058080857409
Boat6,2017,-109.5,-6.5,88.3036097785184
Boat6,2017,-109.5,-5.5,81.59664674672553
Boat6,2017,-109.5,-4.5,0
Boat6,2017,-109.5,-3.5,123.07358193561224
Boat6,2017,-109.5,-2.5,41.816298160799654
Boat6,2017,-109.5,-1.5,43.33195266138655
Boat6,2017,-109.5,-0.5,0
Boat6,2017,-109.5,0.5,58.42282678765353
Boat6,2017,-109.5,1.5,0
Boat6,2017,-109.5,2.5,109.03294444759513
Boat6,2017,-109.5,3.5,0
Boat6,2017,-109.5,4.5,182.66129013800563
Boat6,2017,-109.5,5.5,0
Boat6,2017,-109.5,6.5,0
Boat6,2017,-109.5,10.5,114.33982902700961
Boat6,2017,-108.5,-12.5,37.61825806698754
Boat6,2017,-108.5,-9.5,0
Boat6,2017,-108.5,-8.5,4.828150672044132
Boat6,2017,-108.5,-7.5,111.42152254536887
Boat6,2017,-108.5,-6.5,77.29115145801569
Boat6,2017,-108.5,-5.5,56.280696252718045
Boat6,2017,-108.5,-4.5,49.30342055463267
Boat6,2017,-108.5,-3.5,0
Boat6,2017,-108.5,-2.5,64.5922129207564
Boat6,2017,-108.5,-1.5,0
Boat6,2017,-108.5,-0.5,83.3972226075217
Boat6,2017,-108.5,0.5,0
Boat6,2017,-108.5,1.5,0
Boat6,2017,-108.5,2.5,170.8557763717257
Boat6,2017,-108.5,3.5,0
Boat6,2017,-108.5,4.5,0
Boat6,2017,-108.5,5.5,46.604367720433984
Boat6,2017,-108.5,6.5,25.881395130138262
Boat6,2017,-108.5,10.5,0
Boat6,2017,-108.5,11.5,0
Boat6,2017,-107.5,-13.5,0
Boat6,2017,-107.5,-12.5,46.04389866778474
Boat6,2017,-107.5,-9.5,23.431095544990736
Boat6,2017,-107.5,-8.5,0
Boat6,2017,-107.5,-7.5,171.18163956969497
Boat6,2017,-107.5,-6.5,182.25140135706474
Boat6,2017,-107.5,-5.5,140.38888434209127
Boat6,2017,-107.5,-4.5,17.289714096642076
Boat6,2017,-107.5,-3.5,90.91390997539855
Boat6,2017,-107.5,-2.5,0
Boat6,2017,-107.5,-1.5,0
Boat6,2017,-107.5,-0.5,0
Boat6,2017,-107.5,0.5,0
Boat6,2017,-107.5,1.5,0
Boat6,2017,-107.5,2.5,0
Boat6,2017,-107.5,3.5,0
Boat6,2017,-107.5,4.5,0
Boat6,2017,-107.5,5.5,0
Boat6,2017,-107.5,6.5,185.03376955184342
Boat6,2017,-107.5,7.5,48.124803844690774
Boat6,2017,-107.5,8.5,0
Boat6,2017,-106.5,-13.5,55.803371485494814
Boat6,2017,-106.5,-12.5,0
Boat6,2017,-106.5,-11.5,122.42789084086749
Boat6,2017,-106.5,-8.5,31.284386943465194
Boat6,2017,-106.5,-7.5,0
Boat6,2017,-106.5,-6.5,0
Boat6,2017,-106.5,-5.5,76.30009682464666
Boat6,2017,-106.5,-4.5,0
Boat6,2017,-106.5,-3.5,0
Boat6,2017,-106.5,-2.5,121.29484222643636
Boat6,2017,-106.5,-1.5,0
Boat6,2017,-106.5,-0.5,0
Boat6,2017,-106.5,0.5,0
Boat6,2017,-106.5,1.5,0
Boat6,2017,-106.5,2.5,66.41498589057184
Boat6,2017,-106.5,3.5,49.91674987472409
Boat6,2017,-106.5,4.5,0
Boat6,2017,-106.5,5.5,41.46331188322731
Boat6,2017,-106.5,6.5,0
Boat6,2017,-106.5,8.5,22.75596904693056
Boat6,2017,-106.5,11.5,71.84346188436336
Boat6,2017,-105.5,-12.5,0
Boat6,2017,-105.5,-11.5,0
Boat6,2017,-105.5,-10.5,0
Boat6,2017,-105.5,-8.5,176.91250288917294
Boat6,2017,-105.5,-7.5,0
Boat6,2017,-105.5,-6.5,219.9535323693417
Boat6,2017,-105.5,-5.5,128.6069290894772
Boat6,2017,-105.5,-4.5,0
Boat6,2017,-105.5,-3.5,0
Boat6,2017,-105.5,-2.5,0
Boat6,2017,-105.5,-1.5,0
Boat6,2017,-105.5,-0.5,27.670278955558818
Boat6,2017,-105.5,0.5,0
Boat6,2017,-105.5,1.5,156.8006034466692
Boat6,2017,-105.5,2.5,0
Boat6,2017,-105.5,3.5,0
Boat6,2017,-105.5,4.5,0
Boat6,2017,-105.5,5.5,0
Boat6,2017,-105.5,8.5,0
Boat6,2017,-105.5,10.5,0
Boat6,2017,-104.5,-13.5,35.29070819578794
Boat6,2017,-104.5,-12.5,30.389063154602663
Boat6,2017,-104.5,-11.5,15.03074638734993
Boat6,2017,-104.5,-10.5,0
Boat6,2017,-104.5,-9.5,0
Boat6,2017,-104.5,-8.5,61.895288736592626
Boat6,2017,-104.5,-7.5,0
Boat6,2017,-104.5,-6.5,0
Boat6,2017,-104.5,-5.5,13.284059904156006
Boat6,2017,-104.5,-4.5,31.868239256989543
Boat6,2017,-104.5,-3.5,0
Boat6,2017,-104.5,-2.5,84.54522800163545
Boat6,2017,-104.5,-1.5,46.01302060112561
Boat6,2017,-104.5,-0.5,20.97031982783778
Boat6,2017,-104.5,0.5,0
Boat6,2017,-104.5,1.5,15.984013428105776
Boat6,2017,-104.5,2.5,0
Boat6,2017,-104.5,3.5,0
Boat6,2017,-104.5,4.5,0
Boat6,2017,-104.5,5.5,102.45178288805154
Boat6,2017,-104.5,7.5,0
Boat6,2017,-104.5,8.5,0
Boat6,2017,-104.5,10.5,7.26008148699311
Boat6,2017,-103.5,-14.5,186.54434390728332
Boat6,2017,-103.5,-13.5,146.3360021280115
Boat6,2017,-103.5,-10.5,0
Boat6,2017,-103.5,-9.5,0
Boat6,2017,-103.5,-8.5,32.95431452487655
Boat6,2017,-103.5,-7.5,20.721456197271856
Boat6,2017,-103.5,-6.5,0
Boat6,2017,-103.5,-5.5,23.24260704122453
Boat6,2017,-103.5,-4.5,21.106249691532156
Boat6,2017,-103.5,-3.5,79.53497440095568
Boat6,2017,-103.5,-2.5,200.3020157394
Boat6,2017,-103.5,-1.5,190.95825607506006
Boat6,2017,-103.5,-0.5,89.72867577632455
Boat6,2017,-103.5,0.5,17.802606050801316
Boat6,2017,-103.5,1.5,19.467936081338795
Boat6,2017,-103.5,2.5,27.04255482369369
Boat6,2017,-103.5,3.5,0
Boat6,2017,-103.5,4.5,2.6514556244595937
Boat6,2017,-103.5,5.5,0
Boat6,2017,-103.5,8.5,0
Boat6,2017,-103.5,10.5,189.1103107381369
Boat6,2017,-103.5,15.5,0
Boat6,2017,-102.5,-14.5,255.80659549648038
Boat6,2017,-102.5,-13.5,129.41835627925582
Boat6,2017,-102.5,-12.5,0
Boat6,2017,-102.5,-11.5,0
Boat6,2017,-102.5,-10.5,0
Boat6,2017,-102.5,-9.5,50.62522801225201
Boat6,2017,-102.5,-8.5,0
Boat6,2017,-102.5,-7.5,10.405678459486001
Boat6,2017,-102.5,-6.5,38.044806338991165
Boat6,2017,-102.5,-5.5,0
Boat6,2017,-102.5,-4.5,12.089714187346447
Boat6,2017,-102.5,-3.5,31.85886799640132
Boat6,2017,-102.5,-2.5,0
Boat6,2017,-102.5,-1.5,54.828791441569344
Boat6,2017,-102.5,-0.5,0
Boat6,2017,-102.5,0.5,60.36116606029057
Boat6,2017,-102.5,1.5,53.31558174419393
Boat6,2017,-102.5,2.5,0
Boat6,2017,-102.5,3.5,0.7711824621338734
Boat6,2017,-102.5,4.5,73.72930709109644
Boat6,2017,-102.5,5.5,73.84439775361724
Boat6,2017,-101.5,-13.5,34.70180179973716
Boat6,2017,-101.5,-12.5,153.36070893681267
Boat6,2017,-101.5,-11.5,12.14114253073741
Boat6,2017,-101.5,-10.5,98.632822818182035
Boat6,2017,-101.5,-9.5,0
Boat6,2017,-101.5,-8.5,32.396277423881216
Boat6,2017,-101.5,-7.5,0
Boat6,2017,-101.5,-6.5,19.67933292188985
Boat6,2017,-101.5,-5.5,0
Boat6,2017,-101.5,-4.5,0
Boat6,2017,-101.5,-3.5,0
Boat6,2017,-101.5,-2.5,0
Boat6,2017,-101.5,-1.5,176.3609843601992
Boat6,2017,-101.5,-0.5,94.5725521667081
Boat6,2017,-101.5,0.5,0
Boat6,2017,-101.5,1.5,0
